customer_id,acquisition_date,acquisition_channel,customer_key,recency,frequency,monetary,segment
CUST_00417,2022-01-22,paid_search,417,514,4,3250.87,Lost
CUST_00418,2022-01-29,social_media,418,16,12,8612.28,Champions
CUST_00419,2022-01-28,paid_search,419,213,17,12570.13,Loyal
CUST_00420,2022-06-30,organic_search,420,68,3,1903.37,Lost
CUST_00421,2022-01-29,organic_search,421,4,6,6758.24,Loyal
CUST_00422,2022-04-08,paid_search,422,136,8,5392.91,At Risk
CUST_00423,2022-03-14,paid_search,423,5,10,7685.32,Champions
CUST_00424,2022-02-21,paid_search,424,59,5,5092.06,At Risk
CUST_00425,2022-02-13,email,425,99,9,6516.25,At Risk
CUST_00426,2022-09-01,email,426,15,11,10177.36,Champions
CUST_00427,2022-03-30,social_media,427,96,9,5536.43,At Risk
CUST_00428,2022-06-18,paid_search,428,135,4,3302.34,Lost
CUST_00429,2022-04-29,organic_search,429,4,9,4994.9,Loyal
CUST_00430,2022-03-01,paid_search,430,195,5,3896.5,Lost
CUST_00431,2022-02-08,paid_search,431,17,9,7411.2,Loyal
CUST_00432,2022-01-05,organic_search,432,13,7,3817.53,At Risk
CUST_00433,2022-01-24,paid_search,433,86,9,3721.27,At Risk
CUST_00434,2022-01-17,paid_search,434,51,11,5381.72,Loyal
CUST_00435,2022-02-13,email,435,33,11,6899.66,Champions
CUST_00436,2022-02-05,organic_search,436,99,4,2243.96,Lost
CUST_00437,2022-02-16,organic_search,437,253,5,2054.71,Lost
CUST_00438,2022-05-09,organic_search,438,104,5,2781.76,Lost
CUST_00439,2022-01-29,email,439,57,10,7522.73,Loyal
CUST_00440,2022-08-18,referral,440,176,9,4522.79,Lost
CUST_00441,2022-05-18,email,441,20,8,5978.94,Loyal
CUST_00442,2022-05-26,paid_search,442,39,6,6074.53,At Risk
CUST_00443,2022-01-12,organic_search,443,18,4,1696.64,At Risk
CUST_00444,2022-01-18,organic_search,444,60,8,2864.28,At Risk
CUST_00445,2022-01-24,email,445,3,9,5960.58,Loyal
CUST_00446,2022-06-14,social_media,446,210,6,4760.57,Lost
CUST_00447,2022-01-21,organic_search,447,169,10,5676.4,At Risk
CUST_00448,2022-01-24,organic_search,448,59,5,3259.0,Lost
CUST_00449,2022-01-10,referral,449,12,11,9607.04,Champions
CUST_00450,2022-02-06,email,450,197,10,9095.12,Loyal
CUST_00451,2022-07-01,organic_search,451,2,6,2977.17,At Risk
CUST_00452,2022-11-22,email,452,239,3,2637.47,Lost
CUST_00453,2022-09-10,organic_search,453,8,6,4609.05,At Risk
CUST_00454,2022-03-14,referral,454,30,10,5872.17,Loyal
CUST_00455,2022-01-08,paid_search,455,11,8,3958.7,Loyal
CUST_00456,2022-01-08,referral,456,63,15,16233.85,Champions
CUST_00457,2022-01-08,organic_search,457,24,9,5700.96,Loyal
CUST_00458,2022-01-24,referral,458,107,10,7502.98,Loyal
CUST_00459,2022-01-07,email,459,80,8,3290.25,At Risk
CUST_00460,2022-04-21,referral,460,18,10,10127.27,Champions
CUST_00461,2022-04-17,paid_search,461,425,5,4576.15,Lost
CUST_00462,2022-02-16,social_media,462,160,10,5016.12,At Risk
CUST_00463,2022-01-27,organic_search,463,6,8,4404.87,Loyal
CUST_00464,2022-03-27,organic_search,464,25,12,8277.66,Champions
CUST_00465,2022-04-13,organic_search,465,69,5,3396.82,Lost
CUST_00466,2022-07-04,paid_search,466,22,9,10141.35,Loyal
CUST_00467,2022-09-02,social_media,467,32,4,4163.17,At Risk
CUST_00468,2022-05-04,organic_search,468,100,4,2362.97,Lost
CUST_00469,2022-03-04,organic_search,469,119,10,4933.83,At Risk
CUST_00470,2022-01-01,paid_search,470,150,8,4606.8,Lost
CUST_00471,2022-02-08,organic_search,471,19,7,6699.56,Loyal
CUST_00472,2022-06-16,organic_search,472,11,6,5097.48,At Risk
CUST_00473,2022-05-18,email,473,38,10,7631.28,Loyal
CUST_00474,2022-10-22,paid_search,474,105,4,3142.79,Lost
CUST_00475,2022-04-07,social_media,475,63,9,7484.9,Loyal
CUST_00476,2022-01-03,social_media,476,65,7,8612.55,Loyal
CUST_00477,2022-01-08,paid_search,477,46,8,6277.21,Loyal
CUST_00478,2022-04-07,email,478,139,10,5180.3,At Risk
CUST_00479,2022-04-30,email,479,5,7,5661.9,Loyal
CUST_00480,2022-01-04,referral,480,45,12,8468.7,Champions
CUST_00481,2022-02-08,social_media,481,57,4,1230.05,Lost
CUST_00482,2022-01-10,organic_search,482,10,5,3590.29,At Risk
CUST_00483,2023-01-17,email,483,42,8,4306.47,At Risk
CUST_00484,2022-03-14,paid_search,484,95,6,1538.98,Lost
CUST_00485,2022-12-19,email,485,43,6,5433.64,At Risk
CUST_00486,2022-05-11,organic_search,486,13,9,7466.35,Loyal
CUST_00487,2022-07-16,email,487,238,4,3573.37,Lost
CUST_00488,2022-02-01,organic_search,488,43,7,4286.18,At Risk
CUST_00489,2022-03-30,organic_search,489,104,12,9590.55,Loyal
CUST_00490,2022-01-06,paid_search,490,49,10,8787.8,Loyal
CUST_00491,2022-01-14,paid_search,491,94,9,4442.29,At Risk
CUST_00492,2022-03-24,organic_search,492,243,7,5954.6,Lost
CUST_00493,2022-05-24,social_media,493,82,9,5833.65,At Risk
CUST_00494,2022-01-21,organic_search,494,18,9,6052.68,Loyal
CUST_00495,2022-10-01,paid_search,495,215,3,1586.1,Lost
CUST_00496,2022-01-16,organic_search,496,38,8,5969.65,Loyal
CUST_00497,2022-01-30,paid_search,497,210,10,3187.95,Lost
CUST_00498,2022-05-01,email,498,40,8,7404.5,Loyal
CUST_00499,2022-02-19,organic_search,499,106,6,3340.67,Lost
CUST_00500,2022-03-26,referral,500,87,8,7311.07,At Risk
CUST_00501,2022-08-22,organic_search,501,64,9,6607.23,Loyal
CUST_00502,2022-06-17,organic_search,502,32,10,6170.74,Loyal
CUST_00503,2022-07-02,social_media,503,191,9,6048.57,At Risk
CUST_00504,2022-01-13,paid_search,504,366,5,2293.7,Lost
CUST_00505,2022-03-23,organic_search,505,69,8,6029.32,At Risk
CUST_00506,2023-01-28,paid_search,506,44,4,1422.64,Lost
CUST_00507,2022-02-08,organic_search,507,85,7,5752.16,At Risk
CUST_00508,2022-02-08,paid_search,508,250,8,7257.52,At Risk
CUST_00509,2023-07-10,referral,509,35,6,3265.68,Lost
CUST_00510,2022-01-17,email,510,9,11,8198.36,Champions
CUST_00511,2022-03-18,referral,511,43,13,13982.72,Champions
CUST_00512,2022-03-09,email,512,32,4,1598.93,Lost
CUST_00513,2022-10-15,organic_search,513,117,7,3506.83,Lost
CUST_00514,2022-03-13,email,514,29,12,5021.52,Loyal
CUST_00515,2022-01-26,email,515,16,10,9777.45,Champions
CUST_00516,2022-03-25,referral,516,2,8,4678.25,Loyal
CUST_00517,2022-09-17,email,517,91,7,6108.19,At Risk
CUST_00518,2022-01-12,paid_search,518,37,7,4649.37,At Risk
CUST_00519,2022-03-26,email,519,92,8,4781.57,At Risk
CUST_00520,2022-02-24,email,520,46,6,4817.81,At Risk
CUST_00521,2022-01-14,social_media,521,26,10,10547.23,Champions
CUST_00522,2022-01-30,paid_search,522,15,8,6346.52,Loyal
CUST_00523,2022-03-27,organic_search,523,145,4,2584.65,Lost
CUST_00524,2022-01-04,organic_search,524,15,6,3272.99,At Risk
CUST_00525,2022-03-11,paid_search,525,56,6,7294.31,At Risk
CUST_00526,2022-02-06,social_media,526,13,11,4368.2,Loyal
CUST_00527,2022-08-30,social_media,527,270,5,2080.38,Lost
CUST_00528,2022-02-16,organic_search,528,20,13,11696.35,Champions
CUST_00529,2022-07-16,email,529,200,6,6763.39,Lost
CUST_00530,2022-04-08,referral,530,455,5,5884.59,Lost
CUST_00531,2022-03-31,email,531,112,10,8688.49,Loyal
CUST_00532,2022-03-19,organic_search,532,43,16,11493.18,Champions
CUST_00533,2022-01-27,organic_search,533,98,7,5199.83,At Risk
CUST_00534,2022-02-10,organic_search,534,164,11,11290.07,Loyal
CUST_00535,2022-02-10,email,535,71,7,4781.9,At Risk
CUST_00536,2022-01-14,organic_search,536,39,13,9544.91,Champions
CUST_00537,2022-03-30,email,537,231,5,3304.35,Lost
CUST_00538,2022-05-12,referral,538,111,7,3551.13,Lost
CUST_00539,2022-07-02,organic_search,539,37,6,4904.67,At Risk
CUST_00540,2022-03-01,email,540,341,4,2557.56,Lost
CUST_00541,2022-07-19,email,541,72,8,6380.78,Loyal
CUST_00542,2022-01-07,paid_search,542,127,7,4061.22,Lost
CUST_00543,2022-05-01,email,543,47,11,4873.39,Loyal
CUST_00544,2022-04-13,email,544,68,5,4278.59,Lost
CUST_00545,2022-02-28,organic_search,545,38,5,2174.57,Lost
CUST_00546,2022-02-13,paid_search,546,113,12,6416.83,Loyal
CUST_00547,2022-02-20,referral,547,77,12,7768.0,Champions
CUST_00548,2022-02-01,referral,548,55,7,5386.61,At Risk
CUST_00549,2022-01-17,referral,549,121,10,6201.04,Loyal
CUST_00550,2022-03-05,social_media,550,380,2,402.94,Lost
CUST_00551,2023-01-01,organic_search,551,2,4,4148.41,At Risk
CUST_00552,2022-04-30,paid_search,552,220,11,5640.52,At Risk
CUST_00553,2022-02-19,email,553,115,9,10392.23,Loyal
CUST_00554,2022-02-06,paid_search,554,332,3,4141.04,Lost
CUST_00555,2022-02-23,referral,555,56,14,6771.65,Loyal
CUST_00556,2022-01-21,organic_search,556,49,7,3683.67,At Risk
CUST_00557,2022-05-30,paid_search,557,289,8,3639.42,Lost
CUST_00558,2022-02-10,paid_search,558,17,9,6380.39,Loyal
CUST_00559,2022-03-21,organic_search,559,111,11,7573.79,Loyal
CUST_00560,2022-03-02,email,560,42,6,5104.55,At Risk
CUST_00561,2022-09-09,email,561,179,5,5460.98,Lost
CUST_00562,2022-01-06,paid_search,562,44,9,6009.83,Loyal
CUST_00563,2022-12-26,organic_search,563,46,6,3425.27,Lost
CUST_00564,2022-02-15,social_media,564,244,7,5699.06,Lost
CUST_00565,2023-02-03,social_media,565,47,4,2280.7,Lost
CUST_00566,2022-03-17,paid_search,566,38,9,5161.02,Loyal
CUST_00567,2022-01-02,referral,567,138,10,8429.23,Loyal
CUST_00568,2022-01-15,organic_search,568,113,12,4944.11,Loyal
CUST_00569,2022-03-02,email,569,33,10,7696.57,Champions
CUST_00570,2022-03-27,email,570,129,10,5514.96,At Risk
CUST_00571,2022-05-20,paid_search,571,12,6,5181.12,At Risk
CUST_00572,2022-05-17,paid_search,572,63,7,4693.28,At Risk
CUST_00573,2022-03-11,email,573,187,8,6042.77,At Risk
CUST_00574,2023-02-14,email,574,292,3,3093.08,Lost
CUST_00575,2022-02-22,paid_search,575,30,7,3707.91,At Risk
CUST_00576,2022-06-01,email,576,153,5,3743.85,Lost
CUST_00577,2022-02-24,paid_search,577,36,14,9912.62,Champions
CUST_00578,2022-03-02,email,578,89,9,6339.82,At Risk
CUST_00579,2022-04-01,email,579,195,5,4795.7,Lost
CUST_00580,2022-01-20,organic_search,580,111,8,5370.19,At Risk
CUST_00581,2022-06-18,social_media,581,60,9,5376.05,At Risk
CUST_00582,2022-09-04,paid_search,582,61,10,9025.3,Loyal
CUST_00583,2022-06-18,email,583,49,5,3292.01,Lost
CUST_00584,2022-01-30,paid_search,584,32,8,4569.05,At Risk
CUST_00585,2022-01-20,organic_search,585,155,6,3702.92,Lost
CUST_00586,2023-01-30,email,586,55,3,2126.88,Lost
CUST_00587,2022-02-26,paid_search,587,3,10,4891.51,Loyal
CUST_00588,2022-01-17,organic_search,588,13,6,4973.37,At Risk
CUST_00589,2022-01-27,organic_search,589,63,13,7423.01,Loyal
CUST_00590,2022-01-01,paid_search,590,10,11,6928.98,Champions
CUST_00591,2022-03-26,paid_search,591,12,10,6542.78,Champions
CUST_00592,2022-01-28,social_media,592,23,10,10916.34,Champions
CUST_00593,2022-06-02,referral,593,136,6,2316.97,Lost
CUST_00594,2022-03-04,paid_search,594,69,8,4844.71,At Risk
CUST_00595,2022-05-04,organic_search,595,62,12,10484.71,Champions
CUST_00596,2022-01-27,organic_search,596,94,7,2346.71,Lost
CUST_00597,2022-05-24,referral,597,344,6,3666.01,Lost
CUST_00598,2022-05-20,email,598,97,6,3352.95,Lost
CUST_00599,2022-03-02,referral,599,16,9,4145.22,Loyal
CUST_00600,2022-01-17,referral,600,163,6,3949.96,Lost
CUST_00601,2022-02-06,email,601,34,14,11272.43,Champions
CUST_00602,2022-12-08,referral,602,56,4,589.84,Lost
CUST_00603,2022-01-25,email,603,31,11,7308.45,Champions
CUST_00604,2022-04-27,paid_search,604,176,5,2943.08,Lost
CUST_00605,2022-06-14,paid_search,605,116,4,1729.87,Lost
CUST_00606,2022-03-10,email,606,8,12,8717.31,Champions
CUST_00607,2022-02-03,organic_search,607,33,13,7241.05,Champions
CUST_00608,2022-04-18,organic_search,608,42,8,4943.88,Loyal
CUST_00609,2023-07-13,organic_search,609,1,5,2188.15,At Risk
CUST_00610,2022-01-24,paid_search,610,38,9,5206.54,Loyal
CUST_00611,2022-01-03,social_media,611,76,6,5584.15,At Risk
CUST_00612,2022-01-17,referral,612,56,8,3501.23,At Risk
CUST_00613,2022-12-04,paid_search,613,208,3,954.0,Lost
CUST_00614,2022-02-28,email,614,24,8,4616.2,At Risk
CUST_00615,2022-03-10,paid_search,615,8,9,5305.58,Loyal
CUST_00616,2022-03-31,referral,616,139,8,5502.45,At Risk
CUST_00617,2022-07-06,organic_search,617,49,6,4736.27,Lost
CUST_00618,2022-02-15,paid_search,618,110,8,6958.95,At Risk
CUST_00619,2022-01-30,organic_search,619,123,6,5556.31,Lost
CUST_00620,2022-10-05,paid_search,620,25,7,3574.07,At Risk
CUST_00621,2022-01-07,email,621,6,19,14663.57,Champions
CUST_00622,2022-05-18,email,622,214,7,5073.09,Lost
CUST_00623,2022-04-07,email,623,23,9,7434.34,Loyal
CUST_00624,2022-01-16,referral,624,13,14,10714.75,Champions
CUST_00625,2022-04-08,social_media,625,33,9,4815.03,Loyal
CUST_00626,2022-08-06,social_media,626,6,10,8378.73,Champions
CUST_00627,2022-05-27,paid_search,627,28,9,5139.69,Loyal
CUST_00628,2022-03-02,organic_search,628,6,9,3489.75,Loyal
CUST_00629,2022-04-01,paid_search,629,6,7,4844.39,Loyal
CUST_00630,2022-06-23,social_media,630,115,7,4146.7,Lost
CUST_00631,2022-07-01,email,631,280,3,1224.88,Lost
CUST_00632,2022-01-11,organic_search,632,56,14,8586.19,Champions
CUST_00633,2022-08-25,organic_search,633,124,4,4217.64,Lost
CUST_00634,2022-05-03,organic_search,634,17,7,5107.85,Loyal
CUST_00635,2022-01-18,organic_search,635,257,11,7447.67,Loyal
CUST_00636,2022-02-10,email,636,43,13,6757.93,Champions
CUST_00637,2022-03-18,paid_search,637,48,9,7606.12,Loyal
CUST_00638,2022-06-07,organic_search,638,5,10,5768.65,Loyal
CUST_00639,2022-05-12,email,639,38,8,5367.29,Loyal
CUST_00640,2022-05-23,paid_search,640,39,6,5197.17,At Risk
CUST_00641,2022-04-01,referral,641,14,6,4473.06,At Risk
CUST_00642,2022-02-16,email,642,29,11,7101.87,Champions
CUST_00643,2022-01-16,organic_search,643,10,12,12381.26,Champions
CUST_00644,2022-03-20,email,644,367,10,2912.19,Lost
CUST_00645,2022-04-17,social_media,645,380,4,4822.77,Lost
CUST_00646,2022-01-05,social_media,646,7,19,10719.59,Champions
CUST_00647,2022-06-15,email,647,152,8,4420.46,Lost
CUST_00648,2022-01-06,organic_search,648,275,4,3425.58,Lost
CUST_00649,2022-10-15,paid_search,649,177,10,4708.42,At Risk
CUST_00650,2022-01-21,organic_search,650,31,11,6077.29,Champions
CUST_00651,2022-11-19,referral,651,26,5,2652.95,Lost
CUST_00652,2022-01-12,paid_search,652,54,8,4544.1,At Risk
CUST_00653,2022-11-06,social_media,653,139,5,3872.0,Lost
CUST_00654,2022-08-10,email,654,72,5,4131.73,Lost
CUST_00655,2022-01-11,organic_search,655,52,13,10460.84,Champions
CUST_00656,2022-01-05,organic_search,656,5,7,4811.88,Loyal
CUST_00657,2022-01-01,paid_search,657,256,12,11643.64,Loyal
CUST_00658,2022-01-02,organic_search,658,207,6,5683.26,Lost
CUST_00659,2022-11-18,organic_search,659,9,6,5496.14,At Risk
CUST_00660,2022-05-02,organic_search,660,73,8,5817.29,At Risk
CUST_00661,2022-03-10,referral,661,88,6,2704.64,Lost
CUST_00662,2022-04-20,organic_search,662,67,15,10621.44,Champions
CUST_00663,2023-02-02,social_media,663,77,4,2766.94,Lost
CUST_00664,2022-01-13,email,664,61,7,6003.33,At Risk
CUST_00665,2022-01-27,email,665,28,14,9107.98,Champions
CUST_00666,2022-01-04,email,666,24,10,7540.82,Loyal
CUST_00667,2022-02-03,referral,667,16,11,7830.03,Champions
CUST_00668,2022-01-16,social_media,668,12,8,6351.92,Loyal
CUST_00669,2022-01-11,organic_search,669,166,6,3433.54,Lost
CUST_00670,2022-03-28,paid_search,670,52,9,5725.52,At Risk
CUST_00671,2022-02-09,organic_search,671,97,10,4680.0,At Risk
CUST_00672,2022-04-16,organic_search,672,26,8,6597.18,Loyal
CUST_00673,2022-01-03,paid_search,673,46,9,6559.14,Loyal
CUST_00674,2022-04-02,organic_search,674,14,5,2936.36,At Risk
CUST_00675,2022-01-23,paid_search,675,196,6,5113.1,Lost
CUST_00676,2022-01-17,paid_search,676,27,12,7750.9,Champions
CUST_00677,2022-06-28,organic_search,677,85,8,4758.12,At Risk
CUST_00678,2022-03-16,paid_search,678,85,7,3858.07,Lost
CUST_00679,2022-02-19,paid_search,679,23,8,4932.88,Loyal
CUST_00680,2022-04-04,paid_search,680,15,7,7343.27,Loyal
CUST_00681,2022-04-24,organic_search,681,8,5,2650.61,At Risk
CUST_00682,2022-05-01,social_media,682,52,6,2898.65,Lost
CUST_00683,2022-07-14,organic_search,683,176,7,3360.73,Lost
CUST_00684,2022-08-19,organic_search,684,3,9,5946.89,Loyal
CUST_00685,2022-09-20,organic_search,685,6,8,2792.62,At Risk
CUST_00686,2022-03-07,paid_search,686,47,14,12429.62,Champions
CUST_00687,2022-01-03,paid_search,687,175,8,3322.39,Lost
CUST_00688,2022-02-20,paid_search,688,140,8,5199.83,At Risk
CUST_00689,2022-01-14,email,689,167,8,5917.99,At Risk
CUST_00690,2022-03-07,referral,690,132,4,2620.5,Lost
CUST_00691,2022-03-18,email,691,63,7,4643.06,At Risk
CUST_00692,2022-02-01,organic_search,692,141,6,2682.76,Lost
CUST_00693,2022-04-04,paid_search,693,57,9,5501.01,At Risk
CUST_00694,2022-03-02,organic_search,694,26,10,9169.25,Champions
CUST_00695,2022-02-01,social_media,695,48,12,6846.01,Loyal
CUST_00696,2022-05-17,referral,696,228,6,2300.6,Lost
CUST_00697,2022-05-16,email,697,289,4,4046.58,Lost
CUST_00698,2022-01-29,organic_search,698,133,11,7132.82,Loyal
CUST_00699,2022-05-08,organic_search,699,153,9,5721.15,At Risk
CUST_00700,2022-07-14,paid_search,700,181,7,6768.21,At Risk
CUST_00701,2022-02-17,social_media,701,59,10,5741.54,Loyal
CUST_00702,2022-09-01,referral,702,55,7,3029.26,Lost
CUST_00703,2022-04-29,organic_search,703,119,8,3626.82,At Risk
CUST_00704,2022-04-11,paid_search,704,11,7,4265.45,At Risk
CUST_00705,2022-04-29,paid_search,705,176,7,6560.71,At Risk
CUST_00706,2022-01-30,paid_search,706,124,6,1660.42,Lost
CUST_00707,2022-03-02,organic_search,707,2,12,9419.34,Champions
CUST_00708,2022-01-09,paid_search,708,53,10,4549.83,At Risk
CUST_00709,2022-01-26,social_media,709,329,5,4591.56,Lost
CUST_00710,2022-05-12,paid_search,710,104,9,5883.44,At Risk
CUST_00711,2022-03-07,organic_search,711,128,6,4647.63,Lost
CUST_00712,2022-01-07,paid_search,712,69,10,5791.26,Loyal
CUST_00713,2022-02-08,paid_search,713,6,4,2187.64,At Risk
CUST_00714,2023-07-10,email,714,102,2,752.57,Lost
CUST_00715,2022-04-10,paid_search,715,7,8,4701.35,Loyal
CUST_00716,2022-05-12,organic_search,716,3,12,7212.18,Champions
CUST_00717,2022-03-11,email,717,11,15,15897.21,Champions
CUST_00718,2022-01-27,organic_search,718,119,13,8893.86,Loyal
CUST_00719,2022-06-06,organic_search,719,34,6,2924.51,Lost
CUST_00720,2022-01-25,paid_search,720,95,6,7137.72,At Risk
CUST_00721,2022-02-15,organic_search,721,7,13,4687.92,Loyal
CUST_00722,2022-09-10,organic_search,722,68,8,4944.48,At Risk
CUST_00723,2022-01-29,organic_search,723,16,12,6597.39,Champions
CUST_00724,2022-05-18,referral,724,181,8,5084.02,At Risk
CUST_00725,2022-06-09,social_media,725,85,8,7315.13,At Risk
CUST_00726,2022-03-08,paid_search,726,26,7,5082.33,At Risk
CUST_00727,2022-01-09,organic_search,727,29,17,9682.78,Champions
CUST_00728,2022-04-28,social_media,728,15,8,3394.85,At Risk
CUST_00729,2022-01-06,email,729,16,8,4642.46,Loyal
CUST_00730,2022-02-08,paid_search,730,21,9,5655.42,Loyal
CUST_00731,2022-10-24,paid_search,731,296,5,3181.22,Lost
CUST_00732,2022-02-02,organic_search,732,168,6,2958.67,Lost
CUST_00733,2022-01-29,paid_search,733,23,10,7326.17,Loyal
CUST_00734,2022-01-20,paid_search,734,3,11,8357.85,Champions
CUST_00735,2022-02-28,referral,735,53,13,7772.39,Champions
CUST_00736,2022-02-16,organic_search,736,207,6,2522.81,Lost
CUST_00737,2022-04-19,email,737,103,8,5504.02,At Risk
CUST_00738,2022-02-04,organic_search,738,139,8,4737.84,At Risk
CUST_00739,2022-03-07,organic_search,739,89,5,3101.33,Lost
CUST_00740,2022-02-25,organic_search,740,26,11,5549.78,Loyal
CUST_00741,2022-04-01,email,741,20,9,4546.74,Loyal
CUST_00742,2022-04-15,paid_search,742,49,8,5307.83,At Risk
CUST_00743,2022-02-24,paid_search,743,46,8,6926.32,Loyal
CUST_00744,2022-08-22,organic_search,744,114,6,2277.34,Lost
CUST_00745,2022-06-15,email,745,33,11,9068.83,Champions
CUST_00746,2022-01-01,referral,746,45,10,10672.91,Champions
CUST_00747,2022-05-28,organic_search,747,109,8,3819.46,At Risk
CUST_00748,2022-01-10,social_media,748,16,6,5188.86,At Risk
CUST_00749,2022-07-06,social_media,749,5,8,5121.31,Loyal
CUST_00750,2022-01-11,email,750,99,8,1830.67,Lost
CUST_00751,2022-04-11,email,751,133,6,7184.88,At Risk
CUST_00752,2022-07-30,email,752,11,12,9972.44,Champions
CUST_00753,2022-01-11,organic_search,753,172,9,7482.52,At Risk
CUST_00754,2022-03-31,paid_search,754,14,7,6589.98,Loyal
CUST_00755,2022-05-30,referral,755,211,9,4730.86,Lost
CUST_00756,2022-01-09,organic_search,756,17,13,9610.22,Champions
CUST_00757,2022-04-26,social_media,757,21,15,13095.06,Champions
CUST_00758,2022-03-16,email,758,4,7,4376.02,At Risk
CUST_00759,2022-09-19,paid_search,759,64,6,5063.38,At Risk
CUST_00760,2022-09-01,social_media,760,6,6,2933.95,At Risk
CUST_00761,2022-02-25,email,761,94,11,9351.53,Loyal
CUST_00762,2022-02-10,email,762,197,13,9377.04,Loyal
CUST_00763,2022-03-13,organic_search,763,135,9,6586.68,At Risk
CUST_00764,2022-02-14,paid_search,764,224,8,3463.02,Lost
CUST_00765,2022-01-13,organic_search,765,27,10,3053.32,At Risk
CUST_00766,2022-01-21,paid_search,766,368,9,4825.63,At Risk
CUST_00767,2022-01-11,email,767,1,13,9056.26,Champions
CUST_00768,2022-05-15,paid_search,768,44,5,1849.89,Lost
CUST_00769,2022-02-11,referral,769,66,9,4546.1,At Risk
CUST_00770,2022-01-24,paid_search,770,18,15,9100.03,Champions
CUST_00771,2022-02-10,referral,771,23,9,4247.48,At Risk
CUST_00772,2022-01-26,organic_search,772,100,8,5730.22,At Risk
CUST_00773,2022-03-12,referral,773,67,10,6322.04,Loyal
CUST_00774,2023-10-20,paid_search,774,35,2,216.26,Lost
CUST_00775,2022-07-04,social_media,775,272,6,3681.16,Lost
CUST_00776,2022-01-30,email,776,10,8,5923.52,Loyal
CUST_00777,2022-07-04,paid_search,777,31,7,3601.74,At Risk
CUST_00778,2022-06-16,organic_search,778,91,9,4320.94,At Risk
CUST_00779,2022-03-09,paid_search,779,20,14,10137.47,Champions
CUST_00780,2022-01-02,referral,780,300,4,2424.45,Lost
CUST_00781,2022-05-27,email,781,131,3,3231.57,Lost
