customer_id,recency,frequency,monetary,R_score,F_score,M_score,rfm_total,segment
CUST_00488,43,7,4286.18,4,2,2,8,At Risk
CUST_00489,104,12,9590.55,2,5,5,12,Loyal
CUST_00490,49,10,8787.8,3,4,5,12,Loyal
CUST_00491,94,9,4442.29,2,3,2,7,At Risk
CUST_00492,243,7,5954.6,1,2,3,6,Lost
CUST_00493,82,9,5833.65,3,3,3,9,At Risk
CUST_00494,18,9,6052.68,5,3,4,12,Loyal
CUST_00495,215,3,1586.1,1,1,1,3,Lost
CUST_00496,38,8,5969.65,4,3,3,10,Loyal
CUST_00497,210,10,3187.95,1,4,1,6,Lost
CUST_00498,40,8,7404.5,4,3,4,11,Loyal
CUST_00499,106,6,3340.67,2,1,1,4,Lost
CUST_00500,87,8,7311.07,2,3,4,9,At Risk
CUST_00501,64,9,6607.23,3,3,4,10,Loyal
CUST_00502,32,10,6170.74,4,4,4,12,Loyal
CUST_00503,191,9,6048.57,1,3,4,8,At Risk
CUST_00504,366,5,2293.7,1,1,1,3,Lost
CUST_00505,69,8,6029.32,3,3,3,9,At Risk
CUST_00506,44,4,1422.64,4,1,1,6,Lost
CUST_00507,85,7,5752.16,2,2,3,7,At Risk
CUST_00508,250,8,7257.52,1,3,4,8,At Risk
CUST_00509,35,6,3265.68,4,1,1,6,Lost
CUST_00510,9,11,8198.36,5,5,5,15,Champions
CUST_00511,43,13,13982.72,4,5,5,14,Champions
CUST_00512,32,4,1598.93,4,1,1,6,Lost
CUST_00513,117,7,3506.83,2,2,2,6,Lost
CUST_00514,29,12,5021.52,4,5,3,12,Loyal
CUST_00515,16,10,9777.45,5,4,5,14,Champions
CUST_00516,2,8,4678.25,5,3,2,10,Loyal
CUST_00517,91,7,6108.19,2,2,4,8,At Risk
CUST_00518,37,7,4649.37,4,2,2,8,At Risk
CUST_00519,92,8,4781.57,2,3,3,8,At Risk
CUST_00520,46,6,4817.81,4,1,3,8,At Risk
CUST_00521,26,10,10547.23,4,4,5,13,Champions
CUST_00522,15,8,6346.52,5,3,4,12,Loyal
CUST_00523,145,4,2584.65,2,1,1,4,Lost
CUST_00524,15,6,3272.99,5,1,1,7,At Risk
CUST_00525,56,6,7294.31,3,1,4,8,At Risk
CUST_00526,13,11,4368.2,5,5,2,12,Loyal
CUST_00527,270,5,2080.38,1,1,1,3,Lost
CUST_00528,20,13,11696.35,5,5,5,15,Champions
CUST_00529,200,6,6763.39,1,1,4,6,Lost
CUST_00530,455,5,5884.59,1,1,3,5,Lost
CUST_00531,112,10,8688.49,2,4,5,11,Loyal
CUST_00532,43,16,11493.18,4,5,5,14,Champions
CUST_00533,98,7,5199.83,2,2,3,7,At Risk
CUST_00534,164,11,11290.07,1,5,5,11,Loyal
CUST_00535,71,7,4781.9,3,2,3,8,At Risk
CUST_00536,39,13,9544.91,4,5,5,14,Champions
CUST_00537,231,5,3304.35,1,1,1,3,Lost
CUST_00538,111,7,3551.13,2,2,2,6,Lost
CUST_00539,37,6,4904.67,4,1,3,8,At Risk
CUST_00540,341,4,2557.56,1,1,1,3,Lost
CUST_00541,72,8,6380.78,3,3,4,10,Loyal
CUST_00542,127,7,4061.22,2,2,2,6,Lost
CUST_00543,47,11,4873.39,4,5,3,12,Loyal
CUST_00544,68,5,4278.59,3,1,2,6,Lost
CUST_00545,38,5,2174.57,4,1,1,6,Lost
CUST_00546,113,12,6416.83,2,5,4,11,Loyal
CUST_00547,77,12,7768.0,3,5,5,13,Champions
CUST_00548,55,7,5386.61,3,2,3,8,At Risk
CUST_00549,121,10,6201.04,2,4,4,10,Loyal
CUST_00550,380,2,402.94,1,1,1,3,Lost
CUST_00551,2,4,4148.41,5,1,2,8,At Risk
CUST_00552,220,11,5640.52,1,5,3,9,At Risk
CUST_00553,115,9,10392.23,2,3,5,10,Loyal
CUST_00554,332,3,4141.04,1,1,2,4,Lost
CUST_00555,56,14,6771.65,3,5,4,12,Loyal
CUST_00556,49,7,3683.67,3,2,2,7,At Risk
CUST_00557,289,8,3639.42,1,3,2,6,Lost
CUST_00558,17,9,6380.39,5,3,4,12,Loyal
CUST_00559,111,11,7573.79,2,5,4,11,Loyal
CUST_00560,42,6,5104.55,4,1,3,8,At Risk
CUST_00561,179,5,5460.98,1,1,3,5,Lost
CUST_00562,44,9,6009.83,4,3,3,10,Loyal
CUST_00563,46,6,3425.27,4,1,1,6,Lost
CUST_00564,244,7,5699.06,1,2,3,6,Lost
CUST_00565,47,4,2280.7,4,1,1,6,Lost
CUST_00566,38,9,5161.02,4,3,3,10,Loyal
CUST_00567,138,10,8429.23,2,4,5,11,Loyal
CUST_00568,113,12,4944.11,2,5,3,10,Loyal
CUST_00569,33,10,7696.57,4,4,5,13,Champions
CUST_00570,129,10,5514.96,2,4,3,9,At Risk
CUST_00571,12,6,5181.12,5,1,3,9,At Risk
CUST_00572,63,7,4693.28,3,2,2,7,At Risk
CUST_00573,187,8,6042.77,1,3,4,8,At Risk
CUST_00574,292,3,3093.08,1,1,1,3,Lost
CUST_00575,30,7,3707.91,4,2,2,8,At Risk
CUST_00576,153,5,3743.85,1,1,2,4,Lost
CUST_00577,36,14,9912.62,4,5,5,14,Champions
CUST_00578,89,9,6339.82,2,3,4,9,At Risk
CUST_00579,195,5,4795.7,1,1,3,5,Lost
CUST_00580,111,8,5370.19,2,3,3,8,At Risk
CUST_00581,60,9,5376.05,3,3,3,9,At Risk
CUST_00582,61,10,9025.3,3,4,5,12,Loyal
CUST_00583,49,5,3292.01,3,1,1,5,Lost
CUST_00584,32,8,4569.05,4,3,2,9,At Risk
CUST_00585,155,6,3702.92,1,1,2,4,Lost
CUST_00586,55,3,2126.88,3,1,1,5,Lost
CUST_00587,3,10,4891.51,5,4,3,12,Loyal
CUST_00588,13,6,4973.37,5,1,3,9,At Risk
CUST_00589,63,13,7423.01,3,5,4,12,Loyal
CUST_00590,10,11,6928.98,5,5,4,14,Champions
CUST_00591,12,10,6542.78,5,4,4,13,Champions
CUST_00592,23,10,10916.34,4,4,5,13,Champions
CUST_00593,136,6,2316.97,2,1,1,4,Lost
CUST_00594,69,8,4844.71,3,3,3,9,At Risk
CUST_00595,62,12,10484.71,3,5,5,13,Champions
CUST_00596,94,7,2346.71,2,2,1,5,Lost
CUST_00597,344,6,3666.01,1,1,2,4,Lost
CUST_00598,97,6,3352.95,2,1,1,4,Lost
CUST_00599,16,9,4145.22,5,3,2,10,Loyal
CUST_00600,163,6,3949.96,1,1,2,4,Lost
CUST_00601,34,14,11272.43,4,5,5,14,Champions
CUST_00602,56,4,589.84,3,1,1,5,Lost
CUST_00603,31,11,7308.45,4,5,4,13,Champions
CUST_00604,176,5,2943.08,1,1,1,3,Lost
CUST_00605,116,4,1729.87,2,1,1,4,Lost
CUST_00606,8,12,8717.31,5,5,5,15,Champions
CUST_00607,33,13,7241.05,4,5,4,13,Champions
CUST_00608,42,8,4943.88,4,3,3,10,Loyal
CUST_00609,1,5,2188.15,5,1,1,7,At Risk
CUST_00610,38,9,5206.54,4,3,3,10,Loyal
CUST_00611,76,6,5584.15,3,1,3,7,At Risk
CUST_00612,56,8,3501.23,3,3,2,8,At Risk
CUST_00613,208,3,954.0,1,1,1,3,Lost
CUST_00614,24,8,4616.2,4,3,2,9,At Risk
CUST_00615,8,9,5305.58,5,3,3,11,Loyal
CUST_00616,139,8,5502.45,2,3,3,8,At Risk
CUST_00617,49,6,4736.27,3,1,2,6,Lost
CUST_00618,110,8,6958.95,2,3,4,9,At Risk
CUST_00619,123,6,5556.31,2,1,3,6,Lost
CUST_00620,25,7,3574.07,4,2,2,8,At Risk
CUST_00621,6,19,14663.57,5,5,5,15,Champions
CUST_00622,214,7,5073.09,1,2,3,6,Lost
CUST_00623,23,9,7434.34,4,3,4,11,Loyal
CUST_00624,13,14,10714.75,5,5,5,15,Champions
CUST_00625,33,9,4815.03,4,3,3,10,Loyal
CUST_00626,6,10,8378.73,5,4,5,14,Champions
CUST_00627,28,9,5139.69,4,3,3,10,Loyal
CUST_00628,6,9,3489.75,5,3,2,10,Loyal
CUST_00629,6,7,4844.39,5,2,3,10,Loyal
CUST_00630,115,7,4146.7,2,2,2,6,Lost
CUST_00631,280,3,1224.88,1,1,1,3,Lost
CUST_00632,56,14,8586.19,3,5,5,13,Champions
CUST_00633,124,4,4217.64,2,1,2,5,Lost
CUST_00634,17,7,5107.85,5,2,3,10,Loyal
CUST_00635,257,11,7447.67,1,5,4,10,Loyal
CUST_00636,43,13,6757.93,4,5,4,13,Champions
CUST_00637,48,9,7606.12,3,3,4,10,Loyal
CUST_00638,5,10,5768.65,5,4,3,12,Loyal
CUST_00639,38,8,5367.29,4,3,3,10,Loyal
CUST_00640,39,6,5197.17,4,1,3,8,At Risk
CUST_00641,14,6,4473.06,5,1,2,8,At Risk
CUST_00642,29,11,7101.87,4,5,4,13,Champions
CUST_00643,10,12,12381.26,5,5,5,15,Champions
CUST_00644,367,10,2912.19,1,4,1,6,Lost
CUST_00645,380,4,4822.77,1,1,3,5,Lost
CUST_00646,7,19,10719.59,5,5,5,15,Champions
CUST_00647,152,8,4420.46,1,3,2,6,Lost
CUST_00648,275,4,3425.58,1,1,1,3,Lost
CUST_00649,177,10,4708.42,1,4,2,7,At Risk
CUST_00650,31,11,6077.29,4,5,4,13,Champions
CUST_00651,26,5,2652.95,4,1,1,6,Lost
CUST_00652,54,8,4544.1,3,3,2,8,At Risk
CUST_00653,139,5,3872.0,2,1,2,5,Lost
CUST_00654,72,5,4131.73,3,1,2,6,Lost
CUST_00655,52,13,10460.84,3,5,5,13,Champions
CUST_00656,5,7,4811.88,5,2,3,10,Loyal
CUST_00657,256,12,11643.64,1,5,5,11,Loyal
CUST_00658,207,6,5683.26,1,1,3,5,Lost
CUST_00659,9,6,5496.14,5,1,3,9,At Risk
CUST_00660,73,8,5817.29,3,3,3,9,At Risk
CUST_00661,88,6,2704.64,2,1,1,4,Lost
CUST_00662,67,15,10621.44,3,5,5,13,Champions
CUST_00663,77,4,2766.94,3,1,1,5,Lost
CUST_00664,61,7,6003.33,3,2,3,8,At Risk
CUST_00665,28,14,9107.98,4,5,5,14,Champions
CUST_00666,24,10,7540.82,4,4,4,12,Loyal
CUST_00667,16,11,7830.03,5,5,5,15,Champions
CUST_00668,12,8,6351.92,5,3,4,12,Loyal
CUST_00669,166,6,3433.54,1,1,1,3,Lost
CUST_00670,52,9,5725.52,3,3,3,9,At Risk
CUST_00671,97,10,4680.0,2,4,2,8,At Risk
CUST_00672,26,8,6597.18,4,3,4,11,Loyal
CUST_00673,46,9,6559.14,4,3,4,11,Loyal
CUST_00674,14,5,2936.36,5,1,1,7,At Risk
CUST_00675,196,6,5113.1,1,1,3,5,Lost
CUST_00676,27,12,7750.9,4,5,5,14,Champions
CUST_00677,85,8,4758.12,2,3,2,7,At Risk
CUST_00678,85,7,3858.07,2,2,2,6,Lost
CUST_00679,23,8,4932.88,4,3,3,10,Loyal
CUST_00680,15,7,7343.27,5,2,4,11,Loyal
CUST_00681,8,5,2650.61,5,1,1,7,At Risk
CUST_00682,52,6,2898.65,3,1,1,5,Lost
CUST_00683,176,7,3360.73,1,2,1,4,Lost
CUST_00684,3,9,5946.89,5,3,3,11,Loyal
CUST_00685,6,8,2792.62,5,3,1,9,At Risk
CUST_00686,47,14,12429.62,4,5,5,14,Champions
CUST_00687,175,8,3322.39,1,3,1,5,Lost
CUST_00688,140,8,5199.83,2,3,3,8,At Risk
CUST_00689,167,8,5917.99,1,3,3,7,At Risk
CUST_00690,132,4,2620.5,2,1,1,4,Lost
CUST_00691,63,7,4643.06,3,2,2,7,At Risk
CUST_00692,141,6,2682.76,2,1,1,4,Lost
CUST_00693,57,9,5501.01,3,3,3,9,At Risk
CUST_00694,26,10,9169.25,4,4,5,13,Champions
CUST_00695,48,12,6846.01,3,5,4,12,Loyal
CUST_00696,228,6,2300.6,1,1,1,3,Lost
CUST_00697,289,4,4046.58,1,1,2,4,Lost
CUST_00698,133,11,7132.82,2,5,4,11,Loyal
CUST_00699,153,9,5721.15,1,3,3,7,At Risk
CUST_00700,181,7,6768.21,1,2,4,7,At Risk
CUST_00701,59,10,5741.54,3,4,3,10,Loyal
CUST_00702,55,7,3029.26,3,2,1,6,Lost
CUST_00703,119,8,3626.82,2,3,2,7,At Risk
CUST_00704,11,7,4265.45,5,2,2,9,At Risk
CUST_00705,176,7,6560.71,1,2,4,7,At Risk
CUST_00706,124,6,1660.42,2,1,1,4,Lost
CUST_00707,2,12,9419.34,5,5,5,15,Champions
CUST_00708,53,10,4549.83,3,4,2,9,At Risk
CUST_00709,329,5,4591.56,1,1,2,4,Lost
CUST_00710,104,9,5883.44,2,3,3,8,At Risk
CUST_00711,128,6,4647.63,2,1,2,5,Lost
CUST_00712,69,10,5791.26,3,4,3,10,Loyal
CUST_00713,6,4,2187.64,5,1,1,7,At Risk
CUST_00714,102,2,752.57,2,1,1,4,Lost
CUST_00715,7,8,4701.35,5,3,2,10,Loyal
CUST_00716,3,12,7212.18,5,5,4,14,Champions
CUST_00717,11,15,15897.21,5,5,5,15,Champions
CUST_00718,119,13,8893.86,2,5,5,12,Loyal
CUST_00719,34,6,2924.51,4,1,1,6,Lost
CUST_00720,95,6,7137.72,2,1,4,7,At Risk
CUST_00721,7,13,4687.92,5,5,2,12,Loyal
CUST_00722,68,8,4944.48,3,3,3,9,At Risk
CUST_00723,16,12,6597.39,5,5,4,14,Champions
CUST_00724,181,8,5084.02,1,3,3,7,At Risk
CUST_00725,85,8,7315.13,2,3,4,9,At Risk
CUST_00726,26,7,5082.33,4,2,3,9,At Risk
CUST_00727,29,17,9682.78,4,5,5,14,Champions
CUST_00728,15,8,3394.85,5,3,1,9,At Risk
CUST_00729,16,8,4642.46,5,3,2,10,Loyal
CUST_00730,21,9,5655.42,5,3,3,11,Loyal
CUST_00731,296,5,3181.22,1,1,1,3,Lost
CUST_00732,168,6,2958.67,1,1,1,3,Lost
CUST_00733,23,10,7326.17,4,4,4,12,Loyal
CUST_00734,3,11,8357.85,5,5,5,15,Champions
CUST_00735,53,13,7772.39,3,5,5,13,Champions
CUST_00736,207,6,2522.81,1,1,1,3,Lost
CUST_00737,103,8,5504.02,2,3,3,8,At Risk
CUST_00738,139,8,4737.84,2,3,2,7,At Risk
CUST_00739,89,5,3101.33,2,1,1,4,Lost
CUST_00740,26,11,5549.78,4,5,3,12,Loyal
CUST_00741,20,9,4546.74,5,3,2,10,Loyal
CUST_00742,49,8,5307.83,3,3,3,9,At Risk
CUST_00743,46,8,6926.32,4,3,4,11,Loyal
CUST_00744,114,6,2277.34,2,1,1,4,Lost
CUST_00745,33,11,9068.83,4,5,5,14,Champions
CUST_00746,45,10,10672.91,4,4,5,13,Champions
CUST_00747,109,8,3819.46,2,3,2,7,At Risk
CUST_00748,16,6,5188.86,5,1,3,9,At Risk
CUST_00749,5,8,5121.31,5,3,3,11,Loyal
CUST_00750,99,8,1830.67,2,3,1,6,Lost
CUST_00751,133,6,7184.88,2,1,4,7,At Risk
CUST_00752,11,12,9972.44,5,5,5,15,Champions
CUST_00753,172,9,7482.52,1,3,4,8,At Risk
CUST_00754,14,7,6589.98,5,2,4,11,Loyal
CUST_00755,211,9,4730.86,1,3,2,6,Lost
CUST_00756,17,13,9610.22,5,5,5,15,Champions
CUST_00757,21,15,13095.06,5,5,5,15,Champions
CUST_00758,4,7,4376.02,5,2,2,9,At Risk
CUST_00759,64,6,5063.38,3,1,3,7,At Risk
CUST_00760,6,6,2933.95,5,1,1,7,At Risk
CUST_00761,94,11,9351.53,2,5,5,12,Loyal
CUST_00762,197,13,9377.04,1,5,5,11,Loyal
CUST_00763,135,9,6586.68,2,3,4,9,At Risk
CUST_00764,224,8,3463.02,1,3,2,6,Lost
CUST_00765,27,10,3053.32,4,4,1,9,At Risk
CUST_00766,368,9,4825.63,1,3,3,7,At Risk
CUST_00767,1,13,9056.26,5,5,5,15,Champions
CUST_00768,44,5,1849.89,4,1,1,6,Lost
CUST_00769,66,9,4546.1,3,3,2,8,At Risk
CUST_00770,18,15,9100.03,5,5,5,15,Champions
CUST_00771,23,9,4247.48,4,3,2,9,At Risk
CUST_00772,100,8,5730.22,2,3,3,8,At Risk
CUST_00773,67,10,6322.04,3,4,4,11,Loyal
CUST_00774,35,2,216.26,4,1,1,6,Lost
CUST_00775,272,6,3681.16,1,1,2,4,Lost
CUST_00776,10,8,5923.52,5,3,3,11,Loyal
CUST_00777,31,7,3601.74,4,2,2,8,At Risk
CUST_00778,91,9,4320.94,2,3,2,7,At Risk
CUST_00779,20,14,10137.47,5,5,5,15,Champions
CUST_00780,300,4,2424.45,1,1,1,3,Lost
CUST_00781,131,3,3231.57,2,1,1,4,Lost
CUST_00782,215,6,3250.53,1,1,1,3,Lost
CUST_00783,44,5,1225.21,4,1,1,6,Lost
CUST_00784,2,9,5080.38,5,3,3,11,Loyal
CUST_00785,56,10,4545.06,3,4,2,9,At Risk
CUST_00786,58,15,10367.97,3,5,5,13,Champions
CUST_00787,152,13,6405.48,1,5,4,10,Loyal
CUST_00788,51,7,7990.46,3,2,5,10,Loyal
CUST_00789,42,7,4991.87,4,2,3,9,At Risk
CUST_00790,82,4,2872.92,3,1,1,5,Lost
CUST_00791,30,6,6295.99,4,1,4,9,At Risk
CUST_00792,127,8,6712.05,2,3,4,9,At Risk
CUST_00793,79,10,4545.56,3,4,2,9,At Risk
CUST_00794,226,4,2119.13,1,1,1,3,Lost
CUST_00795,91,12,4336.2,2,5,2,9,At Risk
CUST_00796,204,3,3245.76,1,1,1,3,Lost
CUST_00797,41,13,9157.64,4,5,5,14,Champions
CUST_00798,86,5,2065.32,2,1,1,4,Lost
CUST_00799,115,4,3305.59,2,1,1,4,Lost
CUST_00800,186,5,3868.56,1,1,2,4,Lost
CUST_00801,58,8,4936.48,3,3,3,9,At Risk
CUST_00802,29,8,9097.93,4,3,5,12,Loyal
CUST_00803,129,4,2649.0,2,1,1,4,Lost
CUST_00804,167,7,3761.47,1,2,2,5,Lost
CUST_00805,96,7,3282.7,2,2,1,5,Lost
CUST_00806,53,10,6991.93,3,4,4,11,Loyal
CUST_00807,120,11,6067.15,2,5,4,11,Loyal
CUST_00808,105,8,8383.1,2,3,5,10,Loyal
CUST_00809,70,10,3933.37,3,4,2,9,At Risk
CUST_00810,213,7,1903.23,1,2,1,4,Lost
CUST_00811,24,12,9145.05,4,5,5,14,Champions
CUST_00812,57,4,4117.13,3,1,2,6,Lost
CUST_00813,189,7,2398.61,1,2,1,4,Lost
CUST_00814,253,4,2751.07,1,1,1,3,Lost
CUST_00815,21,10,4485.86,5,4,2,11,Loyal
CUST_00816,61,14,7764.36,3,5,5,13,Champions
CUST_00817,45,9,6358.38,4,3,4,11,Loyal
CUST_00818,182,8,4636.73,1,3,2,6,Lost
CUST_00819,10,4,1625.01,5,1,1,7,At Risk
CUST_00820,63,9,8404.78,3,3,5,11,Loyal
CUST_00821,132,7,2121.93,2,2,1,5,Lost
CUST_00822,86,7,3361.21,2,2,1,5,Lost
CUST_00823,36,7,3132.02,4,2,1,7,At Risk
CUST_00824,42,11,6398.84,4,5,4,13,Champions
CUST_00825,26,10,8349.16,4,4,5,13,Champions
CUST_00826,125,8,8169.86,2,3,5,10,Loyal
CUST_00827,41,7,4005.66,4,2,2,8,At Risk
CUST_00828,1,11,7959.84,5,5,5,15,Champions
CUST_00829,24,7,3820.95,4,2,2,8,At Risk
CUST_00830,135,7,6382.16,2,2,4,8,At Risk
CUST_00831,131,4,2988.3,2,1,1,4,Lost
CUST_00832,333,5,2407.39,1,1,1,3,Lost
CUST_00833,5,9,7386.95,5,3,4,12,Loyal
CUST_00834,120,7,2464.78,2,2,1,5,Lost
CUST_00835,33,6,4797.16,4,1,3,8,At Risk
CUST_00836,132,6,1918.52,2,1,1,4,Lost
CUST_00837,198,11,7992.46,1,5,5,11,Loyal
CUST_00838,186,12,10081.21,1,5,5,11,Loyal
CUST_00839,49,5,2736.98,3,1,1,5,Lost
CUST_00840,41,9,7421.21,4,3,4,11,Loyal
CUST_00841,17,6,2172.72,5,1,1,7,At Risk
CUST_00842,2,11,7032.74,5,5,4,14,Champions
CUST_00843,46,7,4687.53,4,2,2,8,At Risk
CUST_00844,18,5,3029.13,5,1,1,7,At Risk
CUST_00845,101,7,2540.16,2,2,1,5,Lost
CUST_00846,29,11,6631.3,4,5,4,13,Champions
CUST_00847,30,10,4749.58,4,4,2,10,Loyal
CUST_00848,402,5,4346.62,1,1,2,4,Lost
CUST_00849,167,10,6451.32,1,4,4,9,At Risk
CUST_00850,9,5,1377.36,5,1,1,7,At Risk
CUST_00851,90,7,4055.07,2,2,2,6,Lost
CUST_00852,48,9,4969.47,3,3,3,9,At Risk
CUST_00853,67,5,4120.21,3,1,2,6,Lost
CUST_00854,20,8,4196.75,5,3,2,10,Loyal
CUST_00855,25,11,9297.64,4,5,5,14,Champions
CUST_00856,19,6,3177.93,5,1,1,7,At Risk
CUST_00857,410,5,3670.22,1,1,2,4,Lost
CUST_00858,183,6,5304.43,1,1,3,5,Lost
CUST_00859,214,8,6695.66,1,3,4,8,At Risk
CUST_00860,62,7,3692.66,3,2,2,7,At Risk
CUST_00861,68,8,7922.59,3,3,5,11,Loyal
CUST_00862,56,8,6581.28,3,3,4,10,Loyal
CUST_00863,117,11,10118.55,2,5,5,12,Loyal
CUST_00864,67,7,5835.26,3,2,3,8,At Risk
CUST_00865,43,8,3615.0,4,3,2,9,At Risk
CUST_00866,169,7,5324.95,1,2,3,6,Lost
CUST_00867,365,4,1961.84,1,1,1,3,Lost
CUST_00868,23,10,8216.12,4,4,5,13,Champions
CUST_00869,31,5,3011.14,4,1,1,6,Lost
CUST_00870,17,6,2774.6,5,1,1,7,At Risk
CUST_00871,15,15,9227.04,5,5,5,15,Champions
CUST_00872,132,5,2358.14,2,1,1,4,Lost
CUST_00873,90,10,7576.02,2,4,4,10,Loyal
CUST_00874,99,5,1928.5,2,1,1,4,Lost
CUST_00875,22,7,3474.04,4,2,2,8,At Risk
CUST_00876,63,5,4428.67,3,1,2,6,Lost
CUST_00877,197,8,5494.52,1,3,3,7,At Risk
CUST_00878,210,4,3100.63,1,1,1,3,Lost
CUST_00879,50,13,9196.09,3,5,5,13,Champions
CUST_00880,90,8,4054.72,2,3,2,7,At Risk
CUST_00881,56,7,6136.41,3,2,4,9,At Risk
CUST_00882,118,8,6117.36,2,3,4,9,At Risk
CUST_00883,268,5,1696.79,1,1,1,3,Lost
CUST_00884,271,6,5265.25,1,1,3,5,Lost
CUST_00885,7,4,3446.4,5,1,2,8,At Risk
CUST_00886,49,9,4440.35,3,3,2,8,At Risk
CUST_00887,304,8,3185.44,1,3,1,5,Lost
CUST_00888,88,10,10187.63,2,4,5,11,Loyal
CUST_00889,120,8,6574.76,2,3,4,9,At Risk
CUST_00890,393,8,5634.99,1,3,3,7,At Risk
CUST_00891,150,6,4065.85,1,1,2,4,Lost
CUST_00892,8,5,4647.46,5,1,2,8,At Risk
CUST_00893,162,6,3369.76,1,1,1,3,Lost
CUST_00894,52,9,5325.24,3,3,3,9,At Risk
CUST_00895,17,7,7051.18,5,2,4,11,Loyal
CUST_00896,32,8,5737.3,4,3,3,10,Loyal
CUST_00897,60,5,5137.53,3,1,3,7,At Risk
CUST_00898,46,10,7860.43,4,4,5,13,Champions
CUST_00899,157,9,6724.92,1,3,4,8,At Risk
CUST_00900,62,10,7446.92,3,4,4,11,Loyal
CUST_00901,76,10,10219.03,3,4,5,12,Loyal
CUST_00902,88,6,2537.44,2,1,1,4,Lost
CUST_00903,18,6,5447.47,5,1,3,9,At Risk
CUST_00904,270,6,5199.62,1,1,3,5,Lost
CUST_00905,99,15,11867.25,2,5,5,12,Loyal
CUST_00906,15,6,5215.49,5,1,3,9,At Risk
CUST_00907,81,8,3262.23,3,3,1,7,At Risk
CUST_00908,5,5,2329.21,5,1,1,7,At Risk
CUST_00909,49,8,5359.07,3,3,3,9,At Risk
CUST_00910,24,6,3817.07,4,1,2,7,At Risk
CUST_00911,220,12,9066.89,1,5,5,11,Loyal
CUST_00912,65,8,6968.81,3,3,4,10,Loyal
CUST_00913,125,7,3361.81,2,2,1,5,Lost
CUST_00914,96,5,2463.56,2,1,1,4,Lost
CUST_00915,68,10,5395.03,3,4,3,10,Loyal
CUST_00916,92,11,7200.25,2,5,4,11,Loyal
CUST_00917,45,14,7261.23,4,5,4,13,Champions
CUST_00918,22,15,9766.72,4,5,5,14,Champions
CUST_00919,29,14,7278.12,4,5,4,13,Champions
CUST_00920,68,6,3219.9,3,1,1,5,Lost
CUST_00921,16,5,4478.79,5,1,2,8,At Risk
CUST_00922,186,8,5459.14,1,3,3,7,At Risk
CUST_00923,49,12,6158.45,3,5,4,12,Loyal
CUST_00924,1,9,4658.82,5,3,2,10,Loyal
CUST_00925,128,11,8845.39,2,5,5,12,Loyal
CUST_00926,149,7,5555.62,1,2,3,6,Lost
CUST_00927,26,9,6840.26,4,3,4,11,Loyal
CUST_00928,71,10,9132.84,3,4,5,12,Loyal
CUST_00929,209,2,1375.77,1,1,1,3,Lost
CUST_00930,8,7,2696.61,5,2,1,8,At Risk
CUST_00931,365,5,3189.16,1,1,1,3,Lost
CUST_00932,34,8,6955.21,4,3,4,11,Loyal
CUST_00933,287,6,4609.31,1,1,2,4,Lost
CUST_00934,169,10,7001.64,1,4,4,9,At Risk
CUST_00935,13,10,8452.9,5,4,5,14,Champions
CUST_00936,126,9,7056.18,2,3,4,9,At Risk
CUST_00937,236,2,2985.0,1,1,1,3,Lost
CUST_00938,82,8,7591.13,3,3,4,10,Loyal
CUST_00939,55,8,5524.26,3,3,3,9,At Risk
CUST_00940,89,4,2608.92,2,1,1,4,Lost
CUST_00941,10,7,3308.32,5,2,1,8,At Risk
CUST_00942,218,9,5550.55,1,3,3,7,At Risk
CUST_00943,196,6,3498.14,1,1,2,4,Lost
CUST_00944,11,5,4363.43,5,1,2,8,At Risk
CUST_00945,103,10,6811.53,2,4,4,10,Loyal
CUST_00946,7,11,6567.7,5,5,4,14,Champions
CUST_00947,22,11,10614.35,4,5,5,14,Champions
CUST_00948,3,11,6211.58,5,5,4,14,Champions
CUST_00949,34,14,14235.5,4,5,5,14,Champions
CUST_00950,8,5,3612.38,5,1,2,8,At Risk
CUST_00951,11,9,5564.65,5,3,3,11,Loyal
CUST_00952,140,8,5462.61,2,3,3,8,At Risk
CUST_00953,11,9,7942.17,5,3,5,13,Champions
CUST_00954,18,7,4529.85,5,2,2,9,At Risk
CUST_00955,173,5,3164.75,1,1,1,3,Lost
CUST_00956,97,7,3772.51,2,2,2,6,Lost
CUST_00957,37,9,4444.79,4,3,2,9,At Risk
CUST_00958,3,14,4290.06,5,5,2,12,Loyal
CUST_00959,4,6,2939.22,5,1,1,7,At Risk
CUST_00960,133,6,5409.82,2,1,3,6,Lost
CUST_00961,2,7,3024.84,5,2,1,8,At Risk
CUST_00962,7,10,8552.35,5,4,5,14,Champions
CUST_00963,91,9,4930.46,2,3,3,8,At Risk
CUST_00964,119,6,5451.35,2,1,3,6,Lost
CUST_00965,74,9,7892.44,3,3,5,11,Loyal
CUST_00966,31,8,4496.07,4,3,2,9,At Risk
CUST_00967,396,2,590.66,1,1,1,3,Lost
CUST_00968,53,8,4921.17,3,3,3,9,At Risk
CUST_00969,26,9,8091.24,4,3,5,12,Loyal
CUST_00970,111,10,6315.75,2,4,4,10,Loyal
CUST_00971,141,12,9313.42,2,5,5,12,Loyal
CUST_00972,153,8,9588.93,1,3,5,9,At Risk
CUST_00973,9,11,6153.32,5,5,4,14,Champions
CUST_00974,78,4,3802.44,3,1,2,6,Lost
CUST_00975,111,7,3141.78,2,2,1,5,Lost
CUST_00976,202,8,4415.63,1,3,2,6,Lost
